i, j, dm, x, s, t, u, v, n, e, s, w, p, d
4, 0, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 2, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 19.95347
4, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 19.90505
4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 3, 0, 0, 1, 0, 0, -0.79668, -0.657, 0, 0, 0, 0
4, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 3, 0, 1, 0, 0, 0, -0.661776, -0.7794, 0, 0, 0, 0
4, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 3, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 3, 0, 1, 1, 0, 0, -0.51, 0.6723815, 0, 0, 0, 0
4, 0, 3, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 3, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 3, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 3, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 3, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 3, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 3, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 19.90505
4, 0, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 3, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 13.14
4, 0, 4, 0, 0, 0, 0, 0, -0.657, -0.8319, 0, 0, 0, 0
4, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 4, 0, 0, 1, 0, 0, -0.7794001, -0.5605488, 0, 0, 0, 0
4, 0, 4, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 4, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 4, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 4, 0, 1, 0, 0, 0, -0.74628, -0.8482032, 0, 0, 0, 0
4, 0, 4, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 4, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 4, 0, 1, 1, 0, 0, -0.9796047, 0.7970052, 0, 0, 0, 0
4, 0, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 4, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 4, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 4, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 4, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 4, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 4, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 4, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 19.86436
4, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 4, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 19.86436
4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 5, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 5, 0, 0, 1, 0, 0, -0.51, -0.17199, 0, 0, 0, 0
4, 0, 5, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 5, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 5, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 5, 0, 1, 0, 0, 0, -1.158434, -1.057311, 0, 0, 0, 0
4, 0, 5, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 5, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 5, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 5, 0, 1, 1, 0, 0, -1.265732, 1.332645, 0, 0, 0, 0
4, 0, 5, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 5, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 5, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 5, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 5, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 5, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 5, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 5, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 5, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 5, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 19.43505
4, 0, 5, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 5, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 19.72317
4, 0, 6, 0, 0, 0, 0, 0, -0.657, -0.7599, 0, 0, 0, 0
4, 0, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 6, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 6, 0, 0, 1, 0, 0, -0.6324, -0.5350218, 0, 0, 0, 0
4, 0, 6, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 6, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 6, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 6, 0, 1, 0, 0, 0, -0.9217872, -0.949752, 0, 0, 0, 0
4, 0, 6, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 6, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 6, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 6, 0, 1, 1, 0, 0, -1.349285, 1.313622, 0, 0, 0, 0
4, 0, 6, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 6, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 6, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 6, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 6, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 6, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 6, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 6, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 6, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 6, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 6, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 6, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 6, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 16.6386
4, 0, 6, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 6, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 19.99955
4, 0, 7, 0, 0, 0, 0, 0, -0.372, -0.372, 0, 0, 0, 0
4, 0, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 7, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 7, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 7, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 7, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 7, 0, 1, 0, 0, 0, -0.3, -0.51, 0, 0, 0, 0
4, 0, 7, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 7, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 7, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 7, 0, 1, 1, 0, 0, 0, 0.1013922, 0, 0, 0, 0
4, 0, 7, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 7, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 7, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 7, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 7, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 7, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 7, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 7, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 7, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 7, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 7, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 7, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 7, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 7, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 7, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 10.2
4, 0, 7, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 7, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 0, 0, 0, 0, 0, 0, -0.3, 0, 0, 0, 0
4, 0, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 8, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 0, 0, 1, 0, 0, 0, -0.3, 0, 0, 0, 0
4, 0, 8, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 8, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 8, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 8, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 0, 1, 1, 0, 0, -0.3, -0.3, 0, 0, 0, 0
4, 0, 8, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 8, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 0, 8, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 1, 0, 0, 0, 0, 0, -0.3, 0, 0, -0.59928, 0, 0
4, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 1, 0, 0, 1, 0, 0, -0.372, 0, 0, -0.434496, 0, 0
4, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 1, 0, 1, 0, 0, 0, -0.7163232, -0.73536, 0, -0.3, 0, 0
4, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 1, 0, 1, 1, 0, 0, -0.779034, 0.8999937, 0, -0.9472619, 0, 0
4, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 1, 1, 1, 1, 0, 1, -0.372, 2.955829, 0, 6.361932, 0, 0
4, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 1, 1, 1, 1, 1, 1, 0.7964875, 0, 0, 12.66831, 0, 0
4, 1, 2, 0, 0, 0, 0, 0, -0.582, -0.372, 0, -0.51, 0, 0
4, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 2, 0, 0, 1, 0, 0, -0.372, 1.3068, 0, -0.3, 0, 0
4, 1, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 2, 0, 1, 0, 0, 0, -0.74628, -0.657, 0, -0.9015063, 0, 0
4, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 2, 0, 1, 1, 0, 0, -0.657, 2.598531, 0, -0.51, 0, 0
4, 1, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 2, 1, 1, 1, 0, 1, 0.8830236, -0.1935316, 0, 13.34664, 0, 0
4, 1, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 2, 1, 1, 1, 1, 1, -0.7599, 0, 0, 7.106319, 0, 0
4, 1, 3, 0, 0, 0, 0, 0, -0.7794, -0.3, 0, -0.45768, 0, 0
4, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 3, 0, 0, 1, 0, 0, 0, 0.9419869, 0, 0, 0, 0
4, 1, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 3, 0, 1, 0, 0, 0, -0.9447351, -0.79668, 0, -0.96798, 0, 0
4, 1, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 3, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 3, 0, 1, 1, 0, 0, -0.4412301, 2.970669, 0, -0.6324, 0, 0
4, 1, 3, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 3, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 3, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 3, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 3, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 3, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 3, 1, 1, 1, 0, 1, 0.1093323, 2.315282, 0, 14.8204, 0, 0
4, 1, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 3, 1, 1, 1, 1, 1, 1.533867, 0.5406514, 0, 14.44727, 0, 0
4, 1, 4, 0, 0, 0, 0, 0, -0.657, -0.51, 0, -0.657, 0, 0
4, 1, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 4, 0, 0, 1, 0, 0, -0.372, 2.189455, 0, -0.3, 0, 0
4, 1, 4, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 4, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 4, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 4, 0, 1, 0, 0, 0, -0.372, -0.6324, 0, -0.7331367, 0, 0
4, 1, 4, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 4, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 4, 0, 1, 1, 0, 0, -0.1450463, 2.995476, 0, -0.2128506, 0, 0
4, 1, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 4, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 4, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 4, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 4, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 4, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 4, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 4, 1, 1, 1, 0, 1, -0.05108326, 1.194447, 0, 13.83646, 0, 0
4, 1, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 4, 1, 1, 1, 1, 1, 0, 5.013659, 0, 14.72363, 0, 0
4, 1, 5, 0, 0, 0, 0, 0, -0.372, -0.6324, 0, -0.45768, 0, 0
4, 1, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 5, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 5, 0, 0, 1, 0, 0, -0.657, 0.4884, 0, -0.3, 0, 0
